,video,prompt
4304,heads_all/rp_nathan_posed_020_BLD_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4305,heads_all/rp_nathan_posed_021_BLD_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4306,heads_all/rp_nathan_posed_021_BLD_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4307,heads_all/rp_neil_posed_002_BLD_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4308,heads_all/rp_neil_posed_002_BLD_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4309,heads_all/rp_nina_posed_006_BLD_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4310,heads_all/rp_nina_posed_006_BLD_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4311,heads_all/rp_noah_posed_011_BLD_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4312,heads_all/rp_noah_posed_011_BLD_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4313,heads_all/rp_oliver_posed_021_BLD_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4314,heads_all/rp_oliver_posed_021_BLD_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4315,heads_all/rp_oliver_posed_029_BLD_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4316,heads_all/rp_oliver_posed_029_BLD_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4317,heads_all/rp_olivia_posed_023_BLD_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4318,heads_all/rp_olivia_posed_023_BLD_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4319,heads_all/rp_otto_posed_010_BLD_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4320,heads_all/rp_otto_posed_010_BLD_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4321,heads_all/rp_otto_posed_013_BLD_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4322,heads_all/rp_otto_posed_013_BLD_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4323,heads_all/rp_paige_posed_009_BLD_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4324,heads_all/rp_paige_posed_009_BLD_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4325,heads_all/rp_pamela_posed_004_BLD_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4326,heads_all/rp_pamela_posed_004_BLD_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4327,heads_all/rp_pamela_posed_009_BLD_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4328,heads_all/rp_pamela_posed_009_BLD_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4329,heads_all/rp_pamela_posed_012_BLD_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4330,heads_all/rp_pamela_posed_012_BLD_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4331,heads_all/rp_petra_posed_004_BLD_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4332,heads_all/rp_petra_posed_004_BLD_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4333,heads_all/rp_petra_posed_014_BLD_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4334,heads_all/rp_petra_posed_014_BLD_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4335,heads_all/rp_petra_posed_015_BLD_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4336,heads_all/rp_petra_posed_015_BLD_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4337,heads_all/rp_philip_posed_006_BLD_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4338,heads_all/rp_philip_posed_006_BLD_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4339,heads_all/rp_philip_posed_015_BLD_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4340,heads_all/rp_philip_posed_015_BLD_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4341,heads_all/rp_philip_posed_021_BLD_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4342,heads_all/rp_philip_posed_021_BLD_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4343,heads_all/rp_philip_posed_025_BLD_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4344,heads_all/rp_philip_posed_025_BLD_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4345,heads_all/rp_philip_posed_028_BLD_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4346,heads_all/rp_philip_posed_028_BLD_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4347,heads_all/rp_philip_posed_030_BLD_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4348,heads_all/rp_philip_posed_030_BLD_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4349,heads_all/rp_posed_00104_17_OBJ_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4350,heads_all/rp_posed_00104_17_OBJ_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4351,heads_all/rp_posed_00104_23_OBJ_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4352,heads_all/rp_posed_00104_23_OBJ_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4353,heads_all/rp_posed_00104_34_OBJ_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4354,heads_all/rp_posed_00104_34_OBJ_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4355,heads_all/rp_posed_00105_17_OBJ_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4356,heads_all/rp_posed_00105_17_OBJ_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4357,heads_all/rp_posed_00105_29_OBJ_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4358,heads_all/rp_posed_00105_29_OBJ_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4359,heads_all/rp_posed_00106_26_OBJ_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4360,heads_all/rp_posed_00106_26_OBJ_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4361,heads_all/rp_posed_00108_18_OBJ_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4362,heads_all/rp_posed_00108_18_OBJ_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4363,heads_all/rp_posed_00109_11_OBJ_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4364,heads_all/rp_posed_00109_11_OBJ_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4365,heads_all/rp_posed_00109_14_OBJ_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4366,heads_all/rp_posed_00109_14_OBJ_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4367,heads_all/rp_posed_00109_16_OBJ_color8.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
4368,heads_all/rp_posed_00109_16_OBJ_color9.mp4,"a smooth 360-degree rotation video of a human head, centered, neutral pose, consistent lighting, clean background, steady camera orbit"
